dpmk1-0,Guy11-0,dpmk1-1,Guy11-1,dpmk1-1.5,Guy11-1.5,dpmk1-2,Guy11-2,dpmk1-4,Guy11-4,dpmk1-6,Guy11-6,id
1,0.7953817825728182,0.03691807747273679,0.09083714710013556,0.018451197389135587,0.0481768159821273,0.0210106278747599,0.046549053763489036,0.011759437472625598,0.030812759555301397,0,0.0034170953198152543,MGG_00513T0 [13-32]-2xPhospho [T4(86.1); S5(92.9)]
1,0.7953817825728182,0.03691807747273679,0.09083714710013556,0.018451197389135587,0.0481768159821273,0.0210106278747599,0.046549053763489036,0.011759437472625598,0.030812759555301397,0,0.0034170953198152543,MGG_00513T0 [13-32]-2xPhospho [S8(95.4); S9(99.6)]
1,0.7953817825728182,0.03691807747273679,0.09083714710013556,0.018451197389135587,0.0481768159821273,0.0210106278747599,0.046549053763489036,0.011759437472625598,0.030812759555301397,0,0.0034170953198152543,MGG_00513T0 [13-32]-2xPhospho [T4(97); S7(89.3)]
0.44015453135035437,1,0.04854334560437006,0.12305151121743932,0.02542012219567022,0.10150028594802346,0.04989370479098491,0.08329340862168998,0.01287171689678412,0.034284606768920936,0.0078530320950556,0,MGG_00513T0 [11-32]-1xPhospho [S3(88.4)]
0.359895328220091,1,0.03325263835995617,0.1296995024446126,0.028792891554732157,0.08320182106464825,0.04150368280739666,0.06030159009639134,0.01174651256433508,0.02086158188404895,0.0021687963262139558,0,MGG_00513T0 [13-32]-1xPhospho [S7(98.4)]
0.359895328220091,1,0.03325263835995617,0.1296995024446126,0.028792891554732157,0.08320182106464825,0.04150368280739666,0.06030159009639134,0.01174651256433508,0.02086158188404895,0.0021687963262139558,0,MGG_00513T0 [13-32]-1xPhospho [T4(94.9)]
0.359895328220091,1,0.03325263835995617,0.1296995024446126,0.028792891554732157,0.08320182106464825,0.04150368280739666,0.06030159009639134,0.01174651256433508,0.02086158188404895,0.0021687963262139558,0,MGG_00513T0 [13-32]-1xPhospho [S8(87.7)]
0.359895328220091,1,0.03325263835995617,0.1296995024446126,0.028792891554732157,0.08320182106464825,0.04150368280739666,0.06030159009639134,0.01174651256433508,0.02086158188404895,0.0021687963262139558,0,MGG_00513T0 [13-32]-1xPhospho [S6(80.6)]
0.4530311420917004,1,0.05125379061273133,0.1253137780481758,0.026839469017760395,0.10220132659398717,0.052679547864133154,0.08513029377741502,0.01359041645029794,0.03383450405482298,0.008291510559560695,0,MGG_00513T0 [11-32]-1xPhospho [S9(82.3)]
0.4530311420917004,1,0.05125379061273133,0.1253137780481758,0.026839469017760395,0.10220132659398717,0.052679547864133154,0.08513029377741502,0.01359041645029794,0.03383450405482298,0.008291510559560695,0,MGG_00513T0 [11-32]-1xPhospho [S5(86)]
1,0.6621733716056848,0.4221482939592612,0.7073437838344023,0.34104777663636626,0.4462769567349498,0.22854048057674947,0.6379504931364084,0.021921595780011703,0.06510552488751602,0.008872834578584758,0,MGG_00432T0 [1-23]-1xMet-loss [N-Term];2xPhospho [S17(93.1); S18(79.2)]
0.4412254422606319,1,0.04951134972139627,0.12458721016146453,0.027492346002714524,0.10468740014189683,0.05396099141115426,0.08720111006267309,0.013921006824886577,0.03465753706565168,0.008493203685876239,0,MGG_00513T0 [11-32]-1xPhospho [S10(87.3)]
0.4412254422606319,1,0.04951134972139627,0.12458721016146453,0.027492346002714524,0.10468740014189683,0.05396099141115426,0.08720111006267309,0.013921006824886577,0.03465753706565168,0.008493203685876239,0,MGG_00513T0 [11-32]-1xPhospho [S11(76.3)]
0.4412254422606319,1,0.04951134972139627,0.12458721016146453,0.027492346002714524,0.10468740014189683,0.05396099141115426,0.08720111006267309,0.013921006824886577,0.03465753706565168,0.008493203685876239,0,MGG_00513T0 [11-32]-1xPhospho [T6]
1,0.6963259762371122,0.4022333270464104,0.6977460375246943,0.32347868113680106,0.46929437349172265,0.2403278054830462,0.6708537657546952,0.02305223561795816,0.06846344193182897,0.009330464595611349,0,MGG_00432T0 [1-23]-1xMet-loss [N-Term];2xPhospho [S16(81.7); S17(81.7)]
1,0.6963259762371122,0.4022333270464104,0.6977460375246943,0.32347868113680106,0.46929437349172265,0.2403278054830462,0.6708537657546952,0.02305223561795816,0.06846344193182897,0.009330464595611349,0,MGG_00432T0 [1-23]-1xMet-loss [N-Term];2xPhospho [T6(94.5); S16(75.4)]
1,0.6963259762371122,0.4022333270464104,0.6977460375246943,0.32347868113680106,0.46929437349172265,0.2403278054830462,0.6708537657546952,0.02305223561795816,0.06846344193182897,0.009330464595611349,0,MGG_00432T0 [1-23]-1xMet-loss [N-Term];2xPhospho [S16(75.1); S18(97.2)]
1,0.6963259762371122,0.4022333270464104,0.6977460375246943,0.32347868113680106,0.46929437349172265,0.2403278054830462,0.6708537657546952,0.02305223561795816,0.06846344193182897,0.009330464595611349,0,MGG_00432T0 [1-23]-1xMet-loss [N-Term];2xPhospho [S10(99.7); S17(79.4)]
1,0.6963259762371122,0.4022333270464104,0.6977460375246943,0.32347868113680106,0.46929437349172265,0.2403278054830462,0.6708537657546952,0.02305223561795816,0.06846344193182897,0.009330464595611349,0,MGG_00432T0 [1-23]-1xMet-loss [N-Term];2xPhospho [S10(93.5); S16(93.1)]
1,0.6963259762371122,0.4022333270464104,0.6977460375246943,0.32347868113680106,0.46929437349172265,0.2403278054830462,0.6708537657546952,0.02305223561795816,0.06846344193182897,0.009330464595611349,0,MGG_00432T0 [1-23]-1xMet-loss [N-Term];2xPhospho [T6(87); S18(77.1)]
0.40003654142902634,1,0.0526915302500433,0.10964865339110905,0.04351063485141493,0.08742045441375373,0.046285435875274714,0.07192167238836795,0.008287386696476188,0.036061337971317824,0,9.817539414648e-4,MGG_00513T0 [13-32]-2xPhospho [S3(95); S/T]
0.41413987509665356,1,0.02949261588006668,0.07637110413155622,0.021200283960420622,0.05300058613769072,0.024941524353897744,0.0441615184947605,0.010167723110118224,0.02962775798377795,0.0022568177911262274,0,MGG_00513T0 [11-32]-2xPhospho [S/T]
1,0.34093975047135666,0.02964319402482937,0.10654522165357373,0.04514098088398985,0.03819182447615434,0.05421754680211237,0.05778218602846687,0.02171721561080329,0.025982069527860745,0,0.0229963500174713,MGG_00513T0 [13-32]-3xPhospho [S5(75.9); S8(92); S/T]
1,0.31897135543129035,0.02325858958402312,0.09516183488802359,0.047083077895841804,0.04682917901958058,0.06203553217573103,0.0512217969605654,0.007405678398439273,0.03458404762619622,0,0,MGG_00513T0 [13-32]-3xPhospho [S3(96.5); T4(93.3); S9(98.8)]
1,0.31897135543129035,0.02325858958402312,0.09516183488802359,0.047083077895841804,0.04682917901958058,0.06203553217573103,0.0512217969605654,0.007405678398439273,0.03458404762619622,0,0,MGG_00513T0 [13-32]-3xPhospho [S3(90); S5(92.3); S9(77.1)]
1,0.9271082508293259,0.02986070481862373,0.08357470951760555,0.021411353388762235,0.05349836608777669,0.030501174991718304,0.041012171111176755,0.01102374951968368,0.02447293063528245,0,0,MGG_00513T0 [13-32]-2xPhospho [S1(92.7); S6(80.6)]
1,0.9271082508293259,0.02986070481862373,0.08357470951760555,0.021411353388762235,0.05349836608777669,0.030501174991718304,0.041012171111176755,0.01102374951968368,0.02447293063528245,0,0,MGG_00513T0 [13-32]-2xPhospho [S6(97.6); S9(86.8)]
1,0.9271082508293259,0.02986070481862373,0.08357470951760555,0.021411353388762235,0.05349836608777669,0.030501174991718304,0.041012171111176755,0.01102374951968368,0.02447293063528245,0,0,MGG_00513T0 [13-32]-2xPhospho [S1(79.1); S9(82.1)]
1,0.9271082508293259,0.02986070481862373,0.08357470951760555,0.021411353388762235,0.05349836608777669,0.030501174991718304,0.041012171111176755,0.01102374951968368,0.02447293063528245,0,0,MGG_00513T0 [13-32]-2xPhospho [S1(80.2); S8(75.3)]
1,0.9271082508293259,0.02986070481862373,0.08357470951760555,0.021411353388762235,0.05349836608777669,0.030501174991718304,0.041012171111176755,0.01102374951968368,0.02447293063528245,0,0,MGG_00513T0 [13-32]-2xPhospho [S1(75.1); S13(77.8)]
1,0.9271082508293259,0.02986070481862373,0.08357470951760555,0.021411353388762235,0.05349836608777669,0.030501174991718304,0.041012171111176755,0.01102374951968368,0.02447293063528245,0,0,MGG_00513T0 [13-32]-2xPhospho [S3(97.7); S6(84.3)]
1,0.9271082508293259,0.02986070481862373,0.08357470951760555,0.021411353388762235,0.05349836608777669,0.030501174991718304,0.041012171111176755,0.01102374951968368,0.02447293063528245,0,0,MGG_00513T0 [13-32]-2xPhospho [S3(90.1); S7(96.6)]
1,0.9271082508293259,0.02986070481862373,0.08357470951760555,0.021411353388762235,0.05349836608777669,0.030501174991718304,0.041012171111176755,0.01102374951968368,0.02447293063528245,0,0,MGG_00513T0 [13-32]-2xPhospho [S6(89.3); S8(93.2)]
1,0.9271082508293259,0.02986070481862373,0.08357470951760555,0.021411353388762235,0.05349836608777669,0.030501174991718304,0.041012171111176755,0.01102374951968368,0.02447293063528245,0,0,MGG_00513T0 [13-32]-2xPhospho [S5(81.1); S7(83.1)]
1,0.9271082508293259,0.02986070481862373,0.08357470951760555,0.021411353388762235,0.05349836608777669,0.030501174991718304,0.041012171111176755,0.01102374951968368,0.02447293063528245,0,0,MGG_00513T0 [13-32]-2xPhospho [S6(81.6); S7(82)]
0.7137829620210624,0.39749608552819465,0.13971484516224894,0.21680035921981786,0.10480779451001128,0.19056856737105557,0,1,0,0.03753071618333105,0,0.01021237943338648,MGG_04436T0 [77-121]-1xPhospho [T13(81.8)]
0.4457677082844662,1,0.025465723584342487,0.08409688275767314,0.019709967916881378,0.06047353505878636,0.02845821635852435,0.05038818117981104,0.008000039234639085,0.030082019787935965,0.0025750234055602304,0,MGG_00513T0 [11-32]-2xPhospho [S5(92.1); S10(76.3)]
0.4457677082844662,1,0.025465723584342487,0.08409688275767314,0.019709967916881378,0.06047353505878636,0.02845821635852435,0.05038818117981104,0.008000039234639085,0.030082019787935965,0.0025750234055602304,0,MGG_00513T0 [11-32]-2xPhospho [S10(94.5); S11(98.5)]
0.4457677082844662,1,0.025465723584342487,0.08409688275767314,0.019709967916881378,0.06047353505878636,0.02845821635852435,0.05038818117981104,0.008000039234639085,0.030082019787935965,0.0025750234055602304,0,MGG_00513T0 [11-32]-2xPhospho [S3(80.3); S11(98.3)]
0.4457677082844662,1,0.025465723584342487,0.08409688275767314,0.019709967916881378,0.06047353505878636,0.02845821635852435,0.05038818117981104,0.008000039234639085,0.030082019787935965,0.0025750234055602304,0,MGG_00513T0 [11-32]-2xPhospho [S5(76.1); S11(99.6)]
0.4457677082844662,1,0.025465723584342487,0.08409688275767314,0.019709967916881378,0.06047353505878636,0.02845821635852435,0.05038818117981104,0.008000039234639085,0.030082019787935965,0.0025750234055602304,0,MGG_00513T0 [11-32]-2xPhospho [S5(84.9); S9(84.8)]
0.4457677082844662,1,0.025465723584342487,0.08409688275767314,0.019709967916881378,0.06047353505878636,0.02845821635852435,0.05038818117981104,0.008000039234639085,0.030082019787935965,0.0025750234055602304,0,MGG_00513T0 [11-32]-2xPhospho [S5(95.3); T6(77.4)]
0.4457677082844662,1,0.025465723584342487,0.08409688275767314,0.019709967916881378,0.06047353505878636,0.02845821635852435,0.05038818117981104,0.008000039234639085,0.030082019787935965,0.0025750234055602304,0,MGG_00513T0 [11-32]-2xPhospho [S5(76.7); S8(75.9)]
0.4457677082844662,1,0.025465723584342487,0.08409688275767314,0.019709967916881378,0.06047353505878636,0.02845821635852435,0.05038818117981104,0.008000039234639085,0.030082019787935965,0.0025750234055602304,0,MGG_00513T0 [11-32]-2xPhospho [S3(86.2); S9(76.7)]
1,0.9882556677401335,0.021853158938985633,0.005812177618395179,0.09870043491670838,0.01956179979127466,0.04568452658699295,0.00828787273334654,0.02231551480788151,0,0.00647168446310263,0.018141040603350738,MGG_05433T0 [670-688]-1xPhospho [S9(86.6)]
1,0.9882556677401335,0.021853158938985633,0.005812177618395179,0.09870043491670838,0.01956179979127466,0.04568452658699295,0.00828787273334654,0.02231551480788151,0,0.00647168446310263,0.018141040603350738,MGG_05433T0 [670-688]-1xPhospho [S]
1,0.7975055464824152,0.30617479730428626,0.14402094325620132,0.3967019479434218,0.1663226905382742,0.4408536595622209,0.1394911782788176,0.12482408692260444,0.042539235526871555,0,0.1333624625514782,MGG_15700T0 [537-550]-1xPhospho [T13(98.7)]
1,0.7975055464824152,0.30617479730428626,0.14402094325620132,0.3967019479434218,0.1663226905382742,0.4408536595622209,0.1394911782788176,0.12482408692260444,0.042539235526871555,0,0.1333624625514782,MGG_15700T0 [537-550]-1xPhospho [S/T]
1,0.9375683094898699,0.018683463748066922,0.005905538910768548,0.09087599953242345,0.006917820248136632,0.04641835936425155,0.008421001237018265,0.013969201220518937,0,0.006575639446067302,0.01843244102276776,MGG_05433T0 [670-688]-1xPhospho [S10(90.5)]
1,0.7486309999712006,0,0.179280861188975,0,0.17813590516339106,0,0.1669536838227504,0,0,0,0.2184455112052712,MGG_06924T0 [128-161]-2xPhospho [S13(86.1); S21(100)]
1,0.08684890735377325,0.027696742170955073,0.08185427085872977,0.06537724072861925,0.29338797112523624,0.055669241278408804,0.12208582964084895,0.015504306550963883,0,0.026458119969037724,0.04853955221368875,MGG_08053T0 [332-356]-1xPhospho [S]
1,0,0.11234566854649801,0.20969824898704362,0.10129874277830161,0.07123786288609298,0.1375966915605495,0.09408843524627064,0.8553354657079142,0.07291496171651811,0.4310052790263553,0.3154172929722682,MGG_07200T0 [1-38]-1xMet-loss+Acetyl [N-Term];1xPhospho [S/T]
1,0.15556149736336686,0,0.12865343980381969,0.10436732988154028,0.1395793872639093,0.2374375621025702,0.08873340306565956,0.1248562671903813,0.014201958366625756,0.0400386286083402,0.12056813653047985,MGG_09917T0 [204-216]-2xPhospho [S5(100); S7(100)]
1,0.15652774901899189,0.34667551458013196,0.11832565156366698,0.2281051236592404,0.09452503726203874,0.2469773085634137,0.12009432980943188,0.05593411651347377,0,0.03287497811768821,0.045187865834246936,MGG_02246T0 [43-60]-1xPhospho [S4(100)]
1,0.25606273790376194,0.04196105202731148,0.08740000312171271,0.05012319782592904,0.04145353089848507,0.06462232467477153,0.048022315984057595,0.013360657809960612,0.03154191447739776,0,0.011892997005128384,MGG_06365T0 [27-46]-1xPhospho [S10(100)]
1,0.25606273790376194,0.04196105202731148,0.08740000312171271,0.05012319782592904,0.04145353089848507,0.06462232467477153,0.048022315984057595,0.013360657809960612,0.03154191447739776,0,0,MGG_00513T0 [13-32]-3xPhospho [S5(81.6); S7(84); S8(81.9)]
1,0.25606273790376194,0.04196105202731148,0.08740000312171271,0.05012319782592904,0.04145353089848507,0.06462232467477153,0.048022315984057595,0.013360657809960612,0.03154191447739776,0,0,MGG_00513T0 [13-32]-3xPhospho [S3(96.5); S5(96.4); S8(83.1)]
1,0.25606273790376194,0.04196105202731148,0.08740000312171271,0.05012319782592904,0.04145353089848507,0.06462232467477153,0.048022315984057595,0.013360657809960612,0.03154191447739776,0,0,MGG_00513T0 [13-32]-3xPhospho [S3(88.3); T4(78); S7(80)]
1,0.25606273790376194,0.04196105202731148,0.08740000312171271,0.05012319782592904,0.04145353089848507,0.06462232467477153,0.048022315984057595,0.013360657809960612,0.03154191447739776,0,0,MGG_00513T0 [13-32]-3xPhospho [S3(95.5); S5(77.6); S6(86.1)]
1,0.25606273790376194,0.04196105202731148,0.08740000312171271,0.05012319782592904,0.04145353089848507,0.06462232467477153,0.048022315984057595,0.013360657809960612,0.03154191447739776,0,0,MGG_00513T0 [13-32]-3xPhospho [T4(78.5); S5(78.5); S9(96.6)]
1,0.25606273790376194,0.04196105202731148,0.08740000312171271,0.05012319782592904,0.04145353089848507,0.06462232467477153,0.048022315984057595,0.013360657809960612,0.03154191447739776,0,0,MGG_00513T0 [13-32]-3xPhospho [T4(81.8); S5(81.8); S6(90.4)]
1,0.25606273790376194,0.04196105202731148,0.08740000312171271,0.05012319782592904,0.04145353089848507,0.06462232467477153,0.048022315984057595,0.013360657809960612,0.03154191447739776,0,0,MGG_00513T0 [13-32]-3xPhospho [S3(79.7); T4(81); S6(77)]
1,0.25606273790376194,0.04196105202731148,0.08740000312171271,0.05012319782592904,0.04145353089848507,0.06462232467477153,0.048022315984057595,0.013360657809960612,0.03154191447739776,0,0,MGG_00513T0 [13-32]-3xPhospho [S5(80.3); S6(91.6); S7(79.7)]
1,0.25606273790376194,0.04196105202731148,0.08740000312171271,0.05012319782592904,0.04145353089848507,0.06462232467477153,0.048022315984057595,0.013360657809960612,0.03154191447739776,0,0,MGG_00513T0 [13-32]-3xPhospho [S5(84.1); S8(91.6); S9(91.6)]
0.23774488397320637,1,0.1570769491449948,0.18540687743062068,0.049597728514732355,0.09267793953664635,0.12534449316136337,0.10907790084742405,0.012691482638991636,0.03811620680094796,0,0.02614717048322971,MGG_00513T0 [33-46]-1xPhospho [S3(99.6)]
0.3099292500725682,1,0.049397118206084056,0.10146257435629166,0.06999958129701285,0.07713829099061967,0.05878357802261044,0.06128343870564941,0.00647550478823813,0.012804478532161196,0,0.0021811479041139374,MGG_05336T0 [495-514]-1xPhospho [S14(100)]
0.32015270391043704,1,0.03363535303721344,0.10629582040632375,0.027031563714259608,0.07349764947613248,0.04536936115740816,0.05956514785392852,0.015291123123645734,0.01950812310824881,0,0,MGG_05336T0 [495-514]-1xPhospho [T10(84.5)]
0.32015270391043704,1,0.03363535303721344,0.10629582040632375,0.027031563714259608,0.07349764947613248,0.04536936115740816,0.05956514785392852,0.015291123123645734,0.01950812310824881,0,0,MGG_00513T0 [13-32]-1xPhospho [S1(86.2)]
1,0.39616079661326986,0,0.1032635208650632,0.040546333223468053,0.06375619401239387,0.05621260727658251,0.05356373114000849,0,0.04172360872993408,0,0,MGG_00513T0 [13-32]-3xPhospho [S1(87.6); S6(76.9); S7(83.4)]
1,0.39616079661326986,0,0.1032635208650632,0.040546333223468053,0.06375619401239387,0.05621260727658251,0.05356373114000849,0,0.04172360872993408,0,0,MGG_00513T0 [13-32]-3xPhospho [S1(85.3); S6(86.3); S8(86.6)]
1,0.39616079661326986,0,0.1032635208650632,0.040546333223468053,0.06375619401239387,0.05621260727658251,0.05356373114000849,0,0.04172360872993408,0,0,MGG_00513T0 [13-32]-3xPhospho [S3(91.2); T4(91.7); S5(78.3)]
1,0.39616079661326986,0,0.1032635208650632,0.040546333223468053,0.06375619401239387,0.05621260727658251,0.05356373114000849,0,0.04172360872993408,0,0,MGG_00513T0 [13-32]-3xPhospho [S1(96.8); S3(82); T4(82)]
1,0.39616079661326986,0,0.1032635208650632,0.040546333223468053,0.06375619401239387,0.05621260727658251,0.05356373114000849,0,0.04172360872993408,0,0,MGG_00513T0 [13-32]-3xPhospho [S3(98); S8(88); S9(97.7)]
1,0.39616079661326986,0,0.1032635208650632,0.040546333223468053,0.06375619401239387,0.05621260727658251,0.05356373114000849,0,0.04172360872993408,0,0,MGG_00513T0 [13-32]-3xPhospho [S5(98); S6(94.2); S9(82.6)]
1,0.39616079661326986,0,0.1032635208650632,0.040546333223468053,0.06375619401239387,0.05621260727658251,0.05356373114000849,0,0.04172360872993408,0,0,MGG_00513T0 [13-32]-3xPhospho [S1(83.7); S8(83.1); S13(87.1)]
1,0.22681370612196933,0,0.13080103791361816,0.08328546796638628,0.09855472500652246,0.16575411025069706,0.13747602537740847,0,0,0,0.15405880905121974,MGG_07525T0 [257-284]-2xPhospho [S10(100); S12(100)]
1,0,0.19844274638716816,0.15555372117218128,0.2222695831746739,0.11286682963572828,0.23483138120955163,0.2719796977320228,0.25784500904612345,0.23337720117209357,0.21985656709569334,0.19764431513551223,MGG_09458T0 [85-111]-2xPhospho [S23(75.3); T26(86.3)]
1,0,0.19844274638716816,0.15555372117218128,0.2222695831746739,0.11286682963572828,0.23483138120955163,0.2719796977320228,0.25784500904612345,0.23337720117209357,0.21985656709569334,0.19764431513551223,MGG_09458T0 [85-111]-2xPhospho [T7(93.1); S9(93.1)]
1,0,0.19844274638716816,0.15555372117218128,0.2222695831746739,0.11286682963572828,0.23483138120955163,0.2719796977320228,0.25784500904612345,0.23337720117209357,0.21985656709569334,0.19764431513551223,MGG_09458T0 [85-111]-2xPhospho [T7(75.5); S11(96.6)]
1,0,0.19844274638716816,0.15555372117218128,0.2222695831746739,0.11286682963572828,0.23483138120955163,0.2719796977320228,0.25784500904612345,0.23337720117209357,0.21985656709569334,0.19764431513551223,MGG_09458T0 [85-111]-2xPhospho [S9(94.4); S11(94.3)]
1,0,0.19844274638716816,0.15555372117218128,0.2222695831746739,0.11286682963572828,0.23483138120955163,0.2719796977320228,0.25784500904612345,0.23337720117209357,0.21985656709569334,0.19764431513551223,MGG_09458T0 [85-111]-2xPhospho [S11(99.3); T/S]
1,0.3976199841801782,0.4449842298272521,0.22129664871146748,0.241790645434719,0.1205231437571767,0.4392711753155747,0.6320551307036643,0,0.08195988474981769,0.110658799510216,0.22848864889400716,MGG_06480T0 [1-34]-1xOxidation [M27];1xMet-loss [N-Term];1xPhospho [S2(99.9)]
1,0.9822879546984604,0.48383345672329714,0.22306890575337707,0.3939097062770818,0.16413001483649411,0.4582757876562792,0.1172499969575192,0.08503515962859352,0.010866192626759358,0,0.006539944282232321,MGG_07088T0 [69-79]-1xPhospho [S3(100)]
1,0.9822879546984604,0.48383345672329714,0.22306890575337707,0.3939097062770818,0.16413001483649411,0.4582757876562792,0.1172499969575192,0.08503515962859352,0.010866192626759358,0,0.006539944282232321,MGG_07088T0 [69-79]-1xPhospho [S/T/Y]
1,0.7873989839905032,0,0.06557466313394332,0.2751551887596681,0.02445858813633637,0.08073039594113088,0.07058531332099563,0.08570530862343813,0.010299238153804168,0.014314604131037795,0.06732963554234585,MGG_03736T0 [1405-1436]-2xPhospho [T10(82.3); T12(82.3)]
1,0.7873989839905032,0,0.06557466313394332,0.2751551887596681,0.02445858813633637,0.08073039594113088,0.07058531332099563,0.08570530862343813,0.010299238153804168,0.014314604131037795,0.06732963554234585,MGG_03736T0 [1405-1436]-2xPhospho [S5(96.6); S8(83.6)]
1,0.8029798121420472,0.07328670598097156,0.08931957918781747,0.32827667732287114,0,0.14810063713103735,0.13869905419803663,0.15271095485031536,0.08283114689636988,0,0.13568197431951953,MGG_03736T0 [1405-1436]-2xPhospho [T12(99); S/T]
1,0.8029798121420472,0.07328670598097156,0.08931957918781747,0.32827667732287114,0,0.14810063713103735,0.13869905419803663,0.15271095485031536,0.08283114689636988,0,0.13568197431951953,MGG_03736T0 [1405-1436]-2xPhospho [S8(86.2); T10(76.9)]
1,0.7873989839905032,0,0.06557466313394332,0.2751551887596681,0.02445858813633637,0.08073039594113088,0.07058531332099563,0.08570530862343813,0.010299238153804168,0.014314604131037795,0.06732963554234585,MGG_03736T0 [1405-1436]-2xPhospho [S5(85.9); T12(85.9)]
1,0.8029798121420472,0.07328670598097156,0.08931957918781747,0.32827667732287114,0,0.14810063713103735,0.13869905419803663,0.15271095485031536,0.08283114689636988,0,0.13568197431951953,MGG_03736T0 [1405-1436]-2xPhospho [S8(83.7); T12(84.5)]
1,0,0,0.04461428445985941,0.037780259736804475,0.06007035670254177,0,0.06403092793301476,0,0.030391211103746648,0.03707480568312334,0.010948663647246478,MGG_04080T0 [265-292]-3xPhospho [S15(100); S17(100); S19(100)]
1,0.8407950993855556,0,0.2233875897278908,0,0.18590380530176925,0,0.19039566575860767,0,0,0,0.2521063316899742,MGG_06924T0 [128-161]-2xPhospho [T11(83.7); S21(99.9)]
1,0.8407950993855556,0,0.2233875897278908,0,0.18590380530176925,0,0.19039566575860767,0,0,0,0.2521063316899742,MGG_06924T0 [128-161]-2xPhospho [S21(95.7); S/T]
1,0.8407950993855556,0,0.2233875897278908,0,0.18590380530176925,0,0.19039566575860767,0,0,0,0.2521063316899742,MGG_06924T0 [128-161]-2xPhospho [S7(84); S21(84)]
1,0.8201180068064384,0.1546472290462452,0.2561526665015805,0.1312484710818891,0.2667785140177316,0,0.5814946585130771,0,0,0,0.3322146796493802,MGG_16441T0 [821-853]-1xPhospho [T27(93)]
1,0.8201180068064384,0.1546472290462452,0.2561526665015805,0.1312484710818891,0.2667785140177316,0,0.5814946585130771,0,0,0,0.3322146796493802,MGG_16441T0 [821-853]-1xPhospho [S19(94.6)]
0.4233823122957684,0,0,0.28140650140792683,0,0.26451365649076236,0,1,0,0,0,0.14808219408627873,MGG_04436T0 [86-121]-1xPhospho [S25(100)]
1,0.6839501820062398,0.2736016033013767,0.39031782997137343,0.09440577623306218,0.39234512860599263,0.14816362707778405,0.4638455120233961,0.0239860696237425,0,0.013229358776865638,0.1657777437849258,MGG_09261T0 [242-254]-1xPhospho [S7(100)]
1,0,0,0,0.18878855233855155,0.17013120802904239,0,0,0.31415996330897067,0.2461098013454143,0.11695560875916204,0.051498478445457595,MGG_16895T0 [66-87]-3xPhospho [S7(100); S8(100); S13(100)]
